500,0.473
501,0.473
502,0.473
503,0.473
504,0.575
505,0.55
506,0.653
507,0.597
508,0.556
509,0.686
510,0.963
511,0.794
512,0.526
513,0.389
514,0.655
515,0.655
516,0.527
517,0.544
518,0.481
519,0.666
520,0.576
521,0.656
522,0.461
523,0.601
524,0.414
525,0.552
526,0.524
527,0.273
528,0.415
529,0.415
530,0.415
531,0.415
532,0.629
533,0.629
534,0.629
535,0.629
536,0.315
537,0.713
538,0.517
539,0.345
540,0.645
541,0.645
542,0.645
543,0.645
544,0.477
545,0.477
546,0.477
547,0.477
548,0.517
549,0.517
550,0.517
551,0.517
552,0.437
553,0.439
554,0.437
555,0.444
556,0.585
557,0.424
558,0.429
559,0.423
560,0.309
561,0.441
562,0.309
563,0.413
564,0.337
565,0.337
566,0.337
567,0.337
568,0.459
569,0.549
570,0.549
571,0.547
572,0.549
573,0.423
574,0.345
575,0.214
576,0.289
577,0.291
578,0.468
579,0.468
580,0.468
581,0.468
582,0.579
583,0.658
584,0.641
585,0.682
586,0.627
587,0.262
588,0.498
589,0.341
590,0.348
591,0.389
592,0.611
593,0.593
594,0.57
595,0.398
596,0.527
597,0.435
598,0.612
599,0.612
600,0.548
601,0.52
602,0.503
603,0.746
604,0.454
605,0.411
606,0.612
607,0.546
608,0.629
609,0.425
610,0.606
611,0.455
612,0.55
613,0.568
614,0.736
615,0.692
616,0.627
617,0.682
618,0.764
619,0.662
620,0.688
621,0.656
622,0.696
623,0.338
624,0.72
625,0.564
626,0.549
627,0.584
628,0.577
629,0.654
630,0.543
631,0.182
632,0.692
633,0.691
634,0.755
635,0.702
636,0.68
637,0.651
638,0.572
639,0.413
640,0.546
641,0.678
642,0.71
643,0.606
644,0.651
645,0.492
646,0.678
647,0.544
648,0.556
649,0.507
650,0.773
651,0.822
652,0.435
653,0.685
654,0.614
655,0.518
656,0.529
657,0.428
658,0.46
659,0.363
660,0.612
661,0.612
662,0.612
663,0.612
664,0.725
665,0.722
666,0.65
667,0.634
668,0.735
669,0.816
670,0.57
671,0.607
672,0.568
673,0.551
674,0.735
675,0.536
676,0.7
677,0.634
678,0.656
679,0.695
680,0.527
681,0.522
682,0.457
683,0.645
684,0.508
685,0.543
686,0.34
687,0.844
688,0.508
689,0.449
690,0.653
691,0.627
692,0.632
693,0.623
694,0.623
695,0.827
696,0.775
697,0.738
698,0.694
699,0.738
700,0.68
701,0.694
702,0.68
703,0.68
704,0.68
705,0.68
706,0.68
707,0.68
708,0.68
709,0.68
710,0.68
711,0.694
712,0.68
713,0.694
714,0.68
715,0.77
716,0.694
717,0.694
718,0.759
719,0.759
720,0.759
721,0.603
722,0.819
723,0.685
724,0.62
725,0.62
726,0.523
727,0.523
728,0.523
729,0.718
730,0.718
731,0.672
732,0.676
733,0.676
734,0.676
735,0.685
736,0.685
737,0.685
738,0.682
739,0.682
740,0.577
741,0.577
742,0.577
743,0.577
744,0.534
745,0.534
746,0.534
747,0.534
748,0.477
749,0.518
750,0.462
751,0.538
752,0.471
753,0.573
754,0.59
755,0.462
756,0.589
757,0.607
758,0.61
759,0.583
760,0.607
761,0.665
762,0.684
763,0.649
764,0.651
765,0.671
766,0.545
767,0.654
768,0.522
769,0.604
770,0.627
771,0.64
772,0.665
773,0.708
774,0.708
775,0.708
776,0.708
777,0.669
778,0.748
779,0.634
780,0.793
781,0.543
782,0.58
783,0.627
784,0.673
785,0.578
786,0.578
787,0.566
788,0.563
789,0.651
790,0.651
791,0.476
792,0.648
793,0.533
794,0.582
795,0.668
796,0.598
797,0.641
798,0.698
799,0.754
800,0.658
801,0.537
802,0.631
803,0.598
804,0.527
805,0.559
806,0.449
807,0.558
808,0.652
809,0.647
